"ID";"ROOTID";"CRDA";"NAME";"ISSYSTEM";"CODE";"CATCODE";"EAN";"EANID";"CAT_ID";"TYPE_ID";"PATH_ID";"MAINPACK";"SINGLEPACK";"UNITS_ID";"STOCK_AVAL";"STOCK_LOCAL";"STOCK_EXT";"STOCK_UNAVAL";"STOCK_RES";"STOCK_EXP";"STOCK_ALARM";"STOCK_ORDER_ALARM";"STOCK_LOAD_ALARM";"STOCK_RESORDERS";"DESCR";"DELETED";"NEXTDELIVERY";"NEXTDELIVERYLOAD";"IMPCORP";"INSTORE";"INPLIST";"COSTPRICE";"COSTMATPRICE";"FIFOPRICE";"FIFOCASHID";"DFLTECPRICE";"YEAREXPCONS";"YEAREXPCONSBOM";"INSHOP";"HEATLVL";"HSCODE";"CORIGIN";"PREFORIGIN";"CYCLE";"COUNTRES";"SYSSTATUS";"POPULARITY"
10145;"NULL";"NULL";"Kaseta085 adStand Premium uzbrojona";"NULL";"kas85";"KAS85-ADS-PRE-U";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;4.00;4.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";171.20;171.20;160.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";10;1
10146;"NULL";"NULL";"Kaseta100 adStand Premium uzbrojona";"NULL";"kas100";"KAS100-ADS-PRE";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";189.39;189.39;177.0000;0;"NULL";0.00;0.00;0;5;"";"";"n";22324;"NULL";11;1
10147;"NULL";"NULL";"Kaseta120 adStand Premium uzbrojona";"NULL";"kas120";"KAS120-ADS-PRE";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;4.00;4.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";212.93;212.93;199.0000;0;"NULL";0.00;0.00;0;5;"";"";"n";22324;"NULL";10;38
10148;"NULL";"NULL";"Kaseta150 adStand Premium uzbrojona";"NULL";"kas150";"KAS150-ADS-PRE";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;7.00;7.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";268.57;268.57;251.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;6
10149;"NULL";"NULL";"adStand L maszt";"NULL";"NULL";"ADS-L-MAS";"NULL";"NULL";19620;10796;11943;1.00;1.00;116;183.00;183.00;0.00;22.00;13.00;0.00;80.00;150.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"n";25.21;23.54;22.0000;0;80.00;0.00;549.00;0;1;"";"";"n";22322;"NULL";10;178
10150;"NULL";"NULL";"Elypse konstrukcja uzbrojona";"NULL";"Szubienica D4; elipsa";"ELY-KON-POM";"NULL";"NULL";187;10796;11943;1.00;1.00;116;1.00;1.00;0.00;33.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";157.29;157.29;147.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";11;4
10151;"NULL";"NULL";"Elypse Mini konstrukcja uzbrojona";"NULL";"Szubienica M4; elipsamini";"ELY-MINI-KON-P";"NULL";"NULL";187;10796;11943;1.00;1.00;116;48.00;48.00;0.00;12.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";144.45;144.45;135.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";10;10
10152;"NULL";"NULL";"HitMINI Konstrukcja uzbrojona";"NULL";"Szubienica M3";"HIT-KON-POM";"NULL";"NULL";187;10796;11943;1.00;1.00;116;48.00;48.00;0.00;0.00;1.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";133.75;133.75;125.0000;0;"NULL";0.00;99.00;0;3;"";"";"n";22324;"NULL";10;64
10153;"NULL";"NULL";"Hit Konstrukcja uzbrojona";"NULL";"Szubienica D3";"HIT-KON-UZB";"NULL";"NULL";187;10796;11943;1.00;1.00;116;4.00;4.00;0.00;24.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"n";154.46;154.46;140.4200;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";10;37
10155;"NULL";"NULL";"Torba adStand 085";"NULL";"NULL";"TOR-ADS-085";"NULL";"NULL";19610;308;11943;1.00;1.00;116;10.00;10.00;0.00;1.00;0.00;0.00;2.00;5.00;0.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"y";88.69;87.02;73.0000;0;"NULL";0.00;0.00;0;5;"4202129990";"Chiny";"n";22322;"NULL";10;2
10156;"NULL";"NULL";"Torba adStand 100";"NULL";"NULL";"TOR-ADS-100";"NULL";"NULL";19610;308;11943;1.00;1.00;116;244.00;244.00;0.00;0.00;0.00;0.00;2.00;5.00;3.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"y";18.81;17.14;3.8500;2;"NULL";22.00;22.00;0;4;"4202129990";"Chiny";"n";22322;"NULL";10;41
10157;"NULL";"NULL";"Torba adStand 120";"NULL";"NULL";"TOR-ADS-120";"NULL";"NULL";19610;308;11943;1.00;1.00;116;118.00;118.00;0.00;2.00;0.00;0.00;2.00;5.00;0.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"y";26.85;25.18;4.5000;2;"NULL";3.00;3.00;0;5;"4202129990";"Chiny";"n";22322;"NULL";10;46
10158;"NULL";"NULL";"Torba adStand 150";"NULL";"NULL";"TOR-ADS-150";"NULL";"NULL";19610;308;11943;1.00;1.00;116;3.00;3.00;0.00;0.00;0.00;10.00;2.00;5.00;3.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"31.08.2026";"NULL";1;30;"y";38.27;36.60;5.3000;2;"NULL";6.00;6.00;0;3;"4202129990";"Chiny";"n";22322;"NULL";10;14
10159;"NULL";"NULL";"Torba Elypse";"NULL";"125*58*19cm";"TOR-ELY";"NULL";"NULL";19625;308;11943;1.00;1.00;116;253.00;253.00;0.00;9.00;2.00;500.00;90.00;360.00;200.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"24.06.2026";"NULL";1;30;"y";47.00;45.33;10.8000;2;117.00;16.00;43.00;0;4;"4202129990";"Chiny";"n";22322;"NULL";10;189
10161;"NULL";"NULL";"Torba Hit";"NULL";"NULL";"TOR-HIT";"NULL";"NULL";19625;308;11943;1.00;1.00;116;170.00;170.00;0.00;2.00;9.00;304.00;130.00;400.00;250.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"24.06.2026";"NULL";1;30;"y";44.36;42.69;10.3000;2;"NULL";3.00;799.00;0;1;"4202129990";"Chiny";"n";22322;"NULL";10;212
10163;"NULL";"NULL";"AS Maszt Hit - do MO";"NULL";"NULL";"AS-MAS-HIT";"NULL";"NULL";19614;10796;11943;1.00;1.00;116;57.00;57.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"Aluminiowe rurki podtrzymujące toper z rzepem i zatyczkami";"n";"NULL";"NULL";1;30;"n";11.09;9.42;8.8000;0;"NULL";3.00;3.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";10;49
10165;"NULL";"NULL";"Formatka Hips 0,50mm";"NULL";"Pł. HIPS biała m/m 0,5x1000x2000";"FOR-HIPS-50";"NULL";"NULL";187;10796;11943;1.00;1.00;116;803.00;803.00;0.00;51.00;84.00;0.00;200.00;400.00;0.00;0.00;"hips, owijka do stoiska";"n";"NULL";"NULL";1;30;"n";14.64;14.64;13.6800;0;"NULL";41.00;2770.00;0;3;"";"";"n";22322;"NULL";10;56
10167;"NULL";"NULL";"adWall Smart łukowa 3x3(bez wydruku)";"NULL";"37`Popup 3x3 Curved, wycofany";"ADW-SMA-CUR-3X3-WP";"NULL";"NULL";19621;308;11943;1.00;1.00;116;0.00;0.00;0.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa z wydrukiem na PCV";"n";"NULL";"NULL";1;30;"y";1121.17;1104.50;252.0000;2;"NULL";0.00;0.00;0;5;"76169990";"Chiny";"n";22324;"NULL";11;3
10168;"NULL";"NULL";"adWall Smart łukowa 4x3 (bez wydruku)";"NULL";"37´Popup 3x4 Curved, wycofany";"ADW-SMA-CUR-4X3-WP";"NULL";"NULL";19621;308;11943;1.00;1.00;116;0.00;0.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa z wydrukiem na PCV";"n";"NULL";"NULL";1;30;"y";1222.43;1205.76;278.0000;2;2423.00;0.00;0.00;1;5;"76169990";"Chiny";"n";22324;"NULL";10;9
10169;"NULL";"23.12.2025 15:58:00.357";"adWall Smart prosta 3x3 (bez wydruku)";"NULL";"AdWall33simple, wycofany";"ADW-SMA-STR-3X3-WP";"NULL";"NULL";19621;308;11943;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa z wydrukiem na PCV";"n";"NULL";"NULL";1;30;"y";721.53;704.86;146.2000;2;2299.00;0.00;0.00;1;5;"76169990";"Chiny";"n";22322;"NULL";11;0
10170;"NULL";"NULL";"adWall Smart prosta 4x3 (bez wydruku)";"NULL";"AdWall34simple, wycofany";"ADW-SMA-STR-4X3-WP";"NULL";"NULL";19621;308;11943;1.00;1.00;116;1.00;1.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa z wydrukiem na PCV";"n";"NULL";"NULL";1;30;"y";829.40;812.73;173.9000;2;2399.00;0.00;0.00;1;5;"76169990";"Chiny";"n";22325;"NULL";11;6
10178;"NULL";"NULL";"adStand Lux 120";"NULL";"NULL";"ADS-LUX-120";"NULL";"NULL";19609;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"Rollup reklamowy z wydrukiem na PVC";"n";"NULL";"NULL";1;5;"y";185.00;141.01;0.0000;0;349.00;100.00;100.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;131
10176;"NULL";"NULL";"adStand Level 85";"NULL";"NULL";"ADS-LEV-85";"NULL";"NULL";19609;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"Rollup reklamowy z wydrukiem na PVC";"n";"NULL";"NULL";1;5;"y";289.12;236.05;0.0000;0;492.00;0.00;0.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;6
10179;"NULL";"NULL";"adStand Lux 120 (bez wydruku)";"NULL";"Model 1-120";"ADS-LUX-120-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;29.00;29.00;0.00;7.00;0.00;102.00;20.00;60.00;40.00;0.00;"Rollup reklamowy bez wydruku";"n";"19.06.2026";"NULL";1;30;"y";125.20;116.87;28.2500;2;289.00;0.00;100.00;0;2;"7616999099";"Chiny";"n";22322;"NULL";10;55
10180;"NULL";"NULL";"adFolder A3";"NULL";"a3 wycofany";"ADF-A3";"NULL";"NULL";19615;308;11943;1.00;1.00;116;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"y";146.29;137.96;30.0000;2;375.00;0.00;0.00;0;5;"";"";"n";22325;"NULL";11;1
10181;"NULL";"NULL";"adFolder Tex";"NULL";"wycofany";"ADF-TEX";"NULL";"NULL";19615;308;11943;1.00;1.00;116;38.00;38.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;30;"y";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";10;2
10184;"NULL";"NULL";"adStand Level 100 (bez wydruku)";"NULL";"wycofany";"ADS-LEV-100-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;3.00;3.00;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;"Rollup reklamowy bez wydruku";"n";"NULL";"NULL";1;30;"y";319.30;310.34;75.0000;2;647.00;0.00;0.00;0;5;"7616999099";"Chiny";"n";22324;"NULL";11;1
10185;"NULL";"NULL";"adStand Level 85 (bez wydruku)";"NULL";"wycofany";"ADS-LEV-85-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;20.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Rollup reklamowy bez wydruku";"n";"NULL";"NULL";1;30;"y";219.84;210.62;50.0000;2;477.00;0.00;0.00;0;5;"7616999099";"Chiny";"n";22324;"NULL";10;2
10222;"NULL";"NULL";"Torba Standard / SEG";"NULL";"NULL";"TOR-STA-/-S";"NULL";"NULL";19625;308;11943;1.00;1.00;116;432.00;432.00;0.00;1.00;5.00;0.00;80.00;200.00;120.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"n";68.04;66.37;8.5000;2;"NULL";1.00;396.00;0;1;"4202129990";"Chiny";"n";22322;"NULL";10;131
10560;"NULL";"NULL";"adWall Vario Qring jednostronne";"NULL";"NULL";"ADW-VAR-QRI-S-S";"NULL";"NULL";19628;308;133;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;"NULL";0.00;"Aluminiowa ścianka reklamowa Vario z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"y";735.58;553.01;0.0000;0;1599.00;16.00;16.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;14
10199;"NULL";"NULL";"adStand Lux 85 (bez wydruku)";"NULL";"Model 1-85";"ADS-LUX-85-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;281.00;281.00;0.00;2.00;25.00;252.00;100.00;250.00;170.00;0.00;"Rollup reklamowy bez wydruku";"n";"29.07.2026";"NULL";1;30;"y";72.60;67.60;15.8000;2;219.00;4.00;459.00;0;1;"7616999099";"Chiny";"n";22322;"NULL";10;138
10200;"NULL";"NULL";"adStand Lux 85";"NULL";"NULL";"ADS-LUX-85";"NULL";"NULL";19609;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;25.00;0.00;0.00;0.00;"NULL";0.00;"Rollup reklamowy z wydrukiem na PVC";"n";"NULL";"NULL";1;5;"y";124.39;86.96;0.0000;0;266.00;455.00;455.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;525
10203;"NULL";"NULL";"adStand Eco 100 (bez wydruku)";"NULL";"Model 2-100";"ADS-ECO-100-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;285.00;285.00;0.00;0.00;26.00;504.00;200.00;600.00;400.00;0.00;"Rollup reklamowy bez wydruku";"n";"29.07.2026";"NULL";1;30;"y";54.91;51.58;11.4000;2;179.00;2.00;974.00;0;1;"7616999099";"Chiny";"n";22322;"NULL";10;248
10204;"NULL";"NULL";"adStand Eco 85 (bez wydruku)";"NULL";"Model 2-85";"ADS-ECO-85-WP";"NULL";"NULL";19609;308;11943;1.00;1.00;116;353.00;353.00;0.00;17.00;13.00;1000.00;200.00;600.00;400.00;0.00;"Rollup reklamowy bez wydruku";"n";"19.06.2026";"NULL";1;30;"y";53.23;48.23;11.0000;2;139.00;6.00;1317.00;0;1;"7616999099";"Chiny";"n";22322;"NULL";10;255
10205;"NULL";"NULL";"adStand Eco 100";"NULL";"NULL";"ADS-ECO-100";"NULL";"NULL";19609;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;26.00;0.00;0.00;0.00;"NULL";0.00;"Rollup reklamowy z wydrukiem na PVC";"n";"NULL";"NULL";1;5;"y";109.47;73.71;0.0000;0;229.00;972.00;972.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;1364
10206;"NULL";"NULL";"adStand Eco 85";"NULL";"NULL";"ADS-ECO-85";"NULL";"NULL";19609;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;13.00;0.00;0.00;0.00;"NULL";0.00;"Rollup reklamowy z wydrukiem na PVC";"n";"NULL";"NULL";1;5;"y";105.03;67.60;0.0000;0;185.00;1311.00;1311.00;1;"NULL";"7616999099";"Polska";"n";22322;"NULL";10;1440
10208;"NULL";"NULL";"adFolder Prestige 3 komory";"NULL";"BrochureHolder DH-BH-SP";"ADF-PRE-3-C";"NULL";"NULL";19615;308;11943;1.00;1.00;116;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowy stojak reklamowy na ulotki";"n";"NULL";"NULL";1;30;"y";267.85;259.52;60.0000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22325;"NULL";10;3
10213;"NULL";"NULL";"adWall Vario Classic 220 (bez wydruku)";"NULL";"VC8; wycofany";"ADW-VAR-CLA-220-WP";"NULL";"NULL";19629;308;11942;1.00;1.00;116;0.00;0.00;0.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa Vario bez wydruku";"n";"NULL";"NULL";1;30;"y";366.95;358.62;84.0000;2;"NULL";0.00;41.00;1;5;"7616999099";"Chiny";"n";22324;"NULL";10;25
10214;"NULL";"NULL";"adWall Vario Classic 280 (bez wydruku)";"NULL";"VC10, wycofany";"ADW-VAR-CLA-280-WP";"NULL";"NULL";19629;308;11942;1.00;1.00;116;0.00;0.00;0.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;"Aluminiowa ścianka reklamowa Vario bez wydruku";"n";"NULL";"NULL";1;30;"y";390.32;381.99;90.0000;2;"NULL";0.00;0.00;1;5;"7616999099";"Chiny";"n";22325;"NULL";11;1
10217;"NULL";"NULL";"Torba L080";"NULL";"TUBA 80";"TOR-L80";"NULL";"NULL";19610;10805;11943;1.00;1.00;116;23.00;23.00;0.00;1.00;2.00;100.00;12.00;20.00;0.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"31.08.2026";"NULL";1;30;"n";45.75;44.08;41.2000;0;"NULL";0.00;87.00;0;4;"4202129990";"Chiny";"n";22322;"NULL";10;41
10218;"NULL";"NULL";"Torba L100";"NULL";"TUBA 100";"TOR-L100";"NULL";"NULL";19610;308;11943;1.00;1.00;116;76.00;76.00;0.00;0.00;5.00;100.00;15.00;50.00;"NULL";0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"31.08.2026";"NULL";1;30;"n";19.23;17.56;2.6000;2;"NULL";0.00;82.00;0;3;"4202129990";"Chiny";"n";22322;"NULL";10;43
10219;"NULL";"NULL";"Torba L120";"NULL";"TUBA 120";"TOR-L120";"NULL";"NULL";19610;308;11943;1.00;1.00;116;17.00;17.00;0.00;0.00;2.00;50.00;5.00;20.00;"NULL";0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"31.08.2026";"NULL";1;30;"n";56.75;55.08;43.0000;0;"NULL";0.00;36.00;0;3;"4202129990";"Chiny";"n";22322;"NULL";10;27
10220;"NULL";"NULL";"Torba L150";"NULL";"TUBA 150";"TOR-L150";"NULL";"NULL";19610;308;11943;1.00;1.00;116;20.00;20.00;0.00;0.00;0.00;160.00;5.00;20.00;"NULL";0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"31.08.2026";"NULL";1;30;"n";62.19;60.52;46.0000;0;"NULL";0.00;26.00;0;3;"4202129990";"Chiny";"n";22322;"NULL";10;26
10221;"NULL";"NULL";"Torba L200";"NULL";"TUBA 200";"TOR-L200";"NULL";"NULL";19610;308;11943;1.00;1.00;116;38.00;38.00;0.00;1.00;2.00;150.00;30.00;80.00;55.00;0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"21.07.2026";"NULL";1;30;"n";75.39;73.72;55.0000;0;"NULL";11.00;157.00;0;2;"4202129990";"Chiny";"n";22322;"NULL";10;129
10223;"NULL";"NULL";"adBoard OWZ A0";"NULL";"wycofany";"ADB-OWZ-A";"NULL";"NULL";19601;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"Potykacz reklamowy OWZ";"n";"NULL";"NULL";1;5;"y";407.54;359.57;0.0000;0;475.00;11.00;11.00;1;3;"3926909790";"Polska";"n";22322;"NULL";10;23
10227;"NULL";"NULL";"Wydruk adWall Smart łukowa 3x3";"NULL";"NULL";"P-ADW-SMA-CUR-3X3";"NULL";"NULL";16891;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"y";912.11;550.11;0.0000;0;1359.00;3.00;3.00;0;"NULL";"";"";"n";22322;"NULL";10;5
10236;"NULL";"NULL";"Usługa wewnętrzna montaż Vario [min]";"NULL";"NULL";"USL-WEW-MON-V-M";"NULL";"NULL";311;10813;11942;1.00;1.00;16199;0.00;0.00;0.00;0.00;212.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";1.67;0.00;0.0000;0;"NULL";0.00;316.00;0;"NULL";"";"";"n";22322;"NULL";10;1454
10228;"NULL";"NULL";"Wydruk adWall Smart łukowa 4x3";"NULL";"NULL";"P-ADW-SMA-CUR-4X3";"NULL";"NULL";16891;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"y";1059.40;626.03;0.0000;0;1549.00;3.00;3.00;1;"NULL";"";"";"n";22322;"NULL";10;5
10238;"NULL";"NULL";"Wydruk owijka na kufer adWall Smart prosta";"NULL";"NULL";"P-OWI-NA-KUF-A-S-S";"NULL";"NULL";19640;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"y";114.04;66.37;0.0000;0;209.00;0.00;5.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10166;"NULL";"NULL";"Rura aluminiowa anodowana fi25 Hit";"NULL";"NULL";"RURA-ALU-ANO-F25-H";"NULL";"NULL";187;308;11943;1.00;1.00;116;1721.00;1721.00;0.00;0.00;0.00;0.00;60.00;120.00;0.00;0.00;"Akcesoria do systemów wystawienniczych - rura aluminiowa anodowana do stoisk i trybunek reklamowych";"n";"NULL";"NULL";1;30;"n";6.43;6.43;1.3800;1;"NULL";0.00;0.00;0;5;"7604299090";"Turcja";"n";22322;"NULL";10;18
10242;"NULL";"NULL";"Wydruk bryt adWall Smart";"NULL";"NULL";"P-BRYT-ADW-SMA";"NULL";"NULL";16891;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"y";137.95;75.08;0.0000;0;"NULL";0.00;63.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10245;"NULL";"NULL";"Torba L060";"NULL";"TUBA 60";"TOR-L60";"NULL";"NULL";19610;308;11943;1.00;1.00;116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"n";79.93;78.26;71.1500;0;"NULL";"NULL";"NULL";0;5;"4202129990";"Chiny";"n";22325;"NULL";2;0
10247;"NULL";"NULL";"Torba Adwall Profi";"NULL";"NULL";"TOR-ADW-PRO";"NULL";"NULL";119;308;11943;1.00;1.00;116;36.00;36.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"Torba materiałowa z tkaniny poliestrowej z tkaniny poliestrowej na system wystawienniczy";"n";"NULL";"NULL";1;30;"y";82.48;80.81;75.5200;0;"NULL";"NULL";"NULL";0;5;"4202129990";"Chiny";"n";22325;"NULL";2;0
10249;"NULL";"NULL";"Kółko Hit";"NULL";"NULL";"KOL-HIT";"NULL";"NULL";19625;10796;11943;1.00;1.00;116;2894.00;2894.00;0.00;0.00;3.00;0.00;20.00;120.00;"NULL";0.00;"kółka z gwintem do stoisk";"n";"NULL";"NULL";1;20;"n";1.63;0.14;1.4900;0;"NULL";22.00;454.00;0;4;"";"";"n";22322;"NULL";10;22
10250;"NULL";"NULL";"Rzep miękki [pętelka]";"NULL";"PETELKA HS SA3 NEUTRAL 20mm BLACK(3C0) 25 m/rolka";"RZEP-MIE-PET";"NULL";"NULL";187;10796;11943;1.00;1.00;129;3316.10;3316.10;0.00;2907.16;268.30;0.00;1000.00;2000.00;0.00;0.00;"rzep miękki CZARNY";"n";"NULL";"NULL";1;30;"n";1.88;1.88;1.7500;0;"NULL";1.00;8065.00;0;1;"";"";"n";22322;"NULL";10;235
10251;"NULL";"NULL";"Rzep twardy [haczyk]";"NULL";"HACZYK HS SA3 NEUTRAL 20mm BLACK(3C0) 25 m/rolka";"RZEP-TWA-HAC";"NULL";"NULL";187;10796;11943;1.00;1.00;129;1959.61;1959.61;0.00;4852.99;3.76;0.00;400.00;1000.00;0.00;0.00;"rzep twardy CZARNY";"n";"NULL";"NULL";1;30;"n";1.93;1.93;1.7500;0;"NULL";0.00;88.00;0;4;"";"";"n";22322;"NULL";10;98
10252;"NULL";"NULL";"AS Elipsa trybunka komplet";"NULL";"NULL";"AS-ELI-TRY-K";"NULL";"NULL";19624;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";331.99;323.66;0.0000;0;"NULL";0.00;17.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10253;"NULL";"NULL";"AS ElipsaMINI trybunka komplet";"NULL";"NULL";"AS-ELI-TRY-K";"NULL";"NULL";19624;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";265.70;257.37;0.0000;0;"NULL";0.00;138.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10254;"NULL";"NULL";"AS Hit trybunka komplet";"NULL";"NULL";"AS-HIT-TRY-K";"NULL";"NULL";19624;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";282.78;274.45;0.0000;0;"NULL";0.00;107.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10255;"NULL";"NULL";"AS HitMINI trybunka komplet";"NULL";"NULL";"AS-HIT-TRY-K";"NULL";"NULL";19624;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";300.61;277.39;0.0000;0;"NULL";0.00;59.00;0;"NULL";"";"";"n";22322;"NULL";10;0
10256;"NULL";"NULL";"AS Noga komplet";"NULL";"NULL";"AS-NOGA-KOM";"NULL";"NULL";19625;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;13.00;0.00;0.00;0.00;"NULL";0.00;"";"n";"NULL";"NULL";1;5;"n";14.64;12.97;0.0000;0;"NULL";0.00;549.00;0;"NULL";"";"";"n";22322;"NULL";10;0
